id,chapter,level,smallLevel,aptNPC,fanNPC,reward
5967,146,3,6,68359824,322452000,"[102,18,0,0]"
5968,146,3,7,70306704,328536000,"[102,18,0,0]"
5969,146,3,8,72277920,334620000,"[102,19,0,0]"
5970,146,4,1,62498800,309400000,"[102,18,0,0]"
5971,146,4,2,63748776,312494000,"[102,18,0,0]"
5972,146,4,3,65011128,315588000,"[102,18,0,0]"
5973,146,4,4,66285856,318682000,"[102,18,0,0]"
5974,146,4,5,67572960,321776000,"[102,18,0,0]"
5975,146,4,6,69528368,327964000,"[102,18,0,0]"
5976,146,4,7,71508528,334152000,"[102,18,0,0]"
5977,146,4,8,73513440,340340000,"[102,19,0,0]"
5978,146,5,1,63549200,314600000,"[102,18,0,0]"
5979,146,5,2,64820184,317746000,"[102,18,0,0]"
5980,146,5,3,66103752,320892000,"[102,18,0,0]"
5981,146,5,4,67399904,324038000,"[102,18,0,0]"
5982,146,5,5,68708640,327184000,"[102,18,0,0]"
5983,146,5,6,70696912,333476000,"[102,18,0,0]"
5984,146,5,7,72710352,339768000,"[102,18,0,0]"
5985,146,5,8,74748960,346060000,"[102,19,0,0]"
5986,146,6,1,0,0,[]
5987,147,1,1,64660200,320100000,"[102,18,0,0]"
5988,147,1,2,65953404,323301000,"[102,18,0,0]"
5989,147,1,3,67259412,326502000,"[102,18,0,0]"
5990,147,1,4,68578224,329703000,"[102,18,0,0]"
5991,147,1,5,69909840,332904000,"[102,18,0,0]"
5992,147,1,6,71932872,339306000,"[102,18,0,0]"
5993,147,1,7,73981512,345708000,"[102,18,0,0]"
5994,147,1,8,76055760,352110000,"[102,19,0,0]"
5995,147,2,1,65771200,325600000,"[102,18,0,0]"
5996,147,2,2,67086624,328856000,"[102,18,0,0]"
5997,147,2,3,68415072,332112000,"[102,18,0,0]"
5998,147,2,4,69756544,335368000,"[102,18,0,0]"
5999,147,2,5,71111040,338624000,"[102,18,0,0]"
6000,147,2,6,73168832,345136000,"[102,18,0,0]"
6001,147,2,7,75252672,351648000,"[102,18,0,0]"
6002,147,2,8,77362560,358160000,"[102,19,0,0]"
6003,147,3,1,66882200,331100000,"[102,18,0,0]"
6004,147,3,2,68219844,334411000,"[102,18,0,0]"
6005,147,3,3,69570732,337722000,"[102,18,0,0]"
6006,147,3,4,70934864,341033000,"[102,18,0,0]"
6007,147,3,5,72312240,344344000,"[102,18,0,0]"
6008,147,3,6,74404792,350966000,"[102,18,0,0]"
6009,147,3,7,76523832,357588000,"[102,18,0,0]"
6010,147,3,8,78669360,364210000,"[102,19,0,0]"
6011,147,4,1,67993200,336600000,"[102,18,0,0]"
6012,147,4,2,69353064,339966000,"[102,18,0,0]"
6013,147,4,3,70726392,343332000,"[102,18,0,0]"
6014,147,4,4,72113184,346698000,"[102,18,0,0]"
6015,147,4,5,73513440,350064000,"[102,18,0,0]"
6016,147,4,6,75640752,356796000,"[102,18,0,0]"
6017,147,4,7,77794992,363528000,"[102,18,0,0]"
6018,147,4,8,79976160,370260000,"[102,19,0,0]"
6019,147,5,1,69104200,342100000,"[102,18,0,0]"
6020,147,5,2,70486284,345521000,"[102,18,0,0]"
6021,147,5,3,71882052,348942000,"[102,18,0,0]"
6022,147,5,4,73291504,352363000,"[102,18,0,0]"
6023,147,5,5,74714640,355784000,"[102,18,0,0]"
6024,147,5,6,76876712,362626000,"[102,18,0,0]"
6025,147,5,7,79066152,369468000,"[102,18,0,0]"
6026,147,5,8,81282960,376310000,"[102,19,0,0]"
6027,147,6,1,0,0,[]
6028,148,1,1,70275800,347900000,"[102,18,0,0]"
6029,148,1,2,71681316,351379000,"[102,18,0,0]"
6030,148,1,3,73100748,354858000,"[102,18,0,0]"
6031,148,1,4,74534096,358337000,"[102,18,0,0]"
6032,148,1,5,75981360,361816000,"[102,18,0,0]"
6033,148,1,6,78180088,368774000,"[102,18,0,0]"
6034,148,1,7,80406648,375732000,"[102,18,0,0]"
6035,148,1,8,82661040,382690000,"[102,19,0,0]"
6036,148,2,1,71447400,353700000,"[102,18,0,0]"
6037,148,2,2,72876348,357237000,"[102,18,0,0]"
6038,148,2,3,74319444,360774000,"[102,18,0,0]"
6039,148,2,4,75776688,364311000,"[102,18,0,0]"
6040,148,2,5,77248080,367848000,"[102,18,0,0]"
6041,148,2,6,79483464,374922000,"[102,18,0,0]"
6042,148,2,7,81747144,381996000,"[102,18,0,0]"
6043,148,2,8,84039120,389070000,"[102,19,0,0]"
6044,148,3,1,72619000,359500000,"[102,18,0,0]"
6045,148,3,2,74071380,363095000,"[102,18,0,0]"
6046,148,3,3,75538140,366690000,"[102,18,0,0]"
6047,148,3,4,77019280,370285000,"[102,18,0,0]"
6048,148,3,5,78514800,373880000,"[102,18,0,0]"
6049,148,3,6,80786840,381070000,"[102,18,0,0]"
6050,148,3,7,83087640,388260000,"[102,18,0,0]"
6051,148,3,8,85417200,395450000,"[102,19,0,0]"
6052,148,4,1,73790600,365300000,"[102,18,0,0]"
6053,148,4,2,75266412,368953000,"[102,18,0,0]"
6054,148,4,3,76756836,372606000,"[102,18,0,0]"
6055,148,4,4,78261872,376259000,"[102,18,0,0]"
6056,148,4,5,79781520,379912000,"[102,18,0,0]"
6057,148,4,6,82090216,387218000,"[102,18,0,0]"
6058,148,4,7,84428136,394524000,"[102,18,0,0]"
6059,148,4,8,86795280,401830000,"[102,19,0,0]"
6060,148,5,1,74962200,371100000,"[102,18,0,0]"
6061,148,5,2,76461444,374811000,"[102,18,0,0]"
6062,148,5,3,77975532,378522000,"[102,18,0,0]"
6063,148,5,4,79504464,382233000,"[102,18,0,0]"
6064,148,5,5,81048240,385944000,"[102,18,0,0]"
6065,148,5,6,83393592,393366000,"[102,18,0,0]"
6066,148,5,7,85768632,400788000,"[102,18,0,0]"
6067,148,5,8,88173360,408210000,"[102,19,0,0]"
6068,148,6,1,0,0,[]
6069,149,1,1,76194400,377200000,"[102,18,0,0]"
6070,149,1,2,77718288,380972000,"[102,18,0,0]"
6071,149,1,3,79257264,384744000,"[102,18,0,0]"
6072,149,1,4,80811328,388516000,"[102,18,0,0]"
6073,149,1,5,82380480,392288000,"[102,18,0,0]"
6074,149,1,6,84764384,399832000,"[102,18,0,0]"
6075,149,1,7,87178464,407376000,"[102,18,0,0]"
6076,149,1,8,89622720,414920000,"[102,19,0,0]"
6077,149,2,1,77426600,383300000,"[102,18,0,0]"
6078,149,2,2,78975132,387133000,"[102,18,0,0]"
6079,149,2,3,80538996,390966000,"[102,18,0,0]"
6080,149,2,4,82118192,394799000,"[102,18,0,0]"
6081,149,2,5,83712720,398632000,"[102,18,0,0]"
6082,149,2,6,86135176,406298000,"[102,18,0,0]"
6083,149,2,7,88588296,413964000,"[102,18,0,0]"
6084,149,2,8,91072080,421630000,"[102,19,0,0]"
6085,149,3,1,78658800,389400000,"[102,18,0,0]"
6086,149,3,2,80231976,393294000,"[102,18,0,0]"
6087,149,3,3,81820728,397188000,"[102,18,0,0]"
6088,149,3,4,83425056,401082000,"[102,18,0,0]"
6089,149,3,5,85044960,404976000,"[102,18,0,0]"
6090,149,3,6,87505968,412764000,"[102,18,0,0]"
6091,149,3,7,89998128,420552000,"[102,18,0,0]"
6092,149,3,8,92521440,428340000,"[102,19,0,0]"
6093,149,4,1,79891000,395500000,"[102,18,0,0]"
6094,149,4,2,81488820,399455000,"[102,18,0,0]"
6095,149,4,3,83102460,403410000,"[102,18,0,0]"
6096,149,4,4,84731920,407365000,"[102,18,0,0]"
6097,149,4,5,86377200,411320000,"[102,18,0,0]"
6098,149,4,6,88876760,419230000,"[102,18,0,0]"
6099,149,4,7,91407960,427140000,"[102,18,0,0]"
6100,149,4,8,93970800,435050000,"[102,19,0,0]"
6101,149,5,1,81123200,401600000,"[102,18,0,0]"
6102,149,5,2,82745664,405616000,"[102,18,0,0]"
6103,149,5,3,84384192,409632000,"[102,18,0,0]"
6104,149,5,4,86038784,413648000,"[102,18,0,0]"
6105,149,5,5,87709440,417664000,"[102,18,0,0]"
6106,149,5,6,90247552,425696000,"[102,18,0,0]"
6107,149,5,7,92817792,433728000,"[102,18,0,0]"
6108,149,5,8,95420160,441760000,"[102,19,0,0]"
6109,149,6,1,0,0,[]
6110,150,1,1,82456400,408200000,"[102,18,0,0]"
6111,150,1,2,84105528,412282000,"[102,18,0,0]"
6112,150,1,3,85770984,416364000,"[102,18,0,0]"
6113,150,1,4,87452768,420446000,"[102,18,0,0]"
6114,150,1,5,89150880,424528000,"[102,18,0,0]"
6115,150,1,6,91730704,432692000,"[102,18,0,0]"
6116,150,1,7,94343184,440856000,"[102,18,0,0]"
6117,150,1,8,96988320,449020000,"[102,19,0,0]"
6118,150,2,1,83789600,414800000,"[102,18,0,0]"
6119,150,2,2,85465392,418948000,"[102,18,0,0]"
6120,150,2,3,87157776,423096000,"[102,18,0,0]"
6121,150,2,4,88866752,427244000,"[102,18,0,0]"
6122,150,2,5,90592320,431392000,"[102,18,0,0]"
6123,150,2,6,93213856,439688000,"[102,18,0,0]"
6124,150,2,7,95868576,447984000,"[102,18,0,0]"
6125,150,2,8,98556480,456280000,"[102,19,0,0]"
6126,150,3,1,85122800,421400000,"[102,18,0,0]"
6127,150,3,2,86825256,425614000,"[102,18,0,0]"
6128,150,3,3,88544568,429828000,"[102,18,0,0]"
6129,150,3,4,90280736,434042000,"[102,18,0,0]"
6130,150,3,5,92033760,438256000,"[102,18,0,0]"
6131,150,3,6,94697008,446684000,"[102,18,0,0]"
6132,150,3,7,97393968,455112000,"[102,18,0,0]"
6133,150,3,8,100124640,463540000,"[102,19,0,0]"
6134,150,4,1,86456000,428000000,"[102,18,0,0]"
6135,150,4,2,88185120,432280000,"[102,18,0,0]"
6136,150,4,3,89931360,436560000,"[102,18,0,0]"
6137,150,4,4,91694720,440840000,"[102,18,0,0]"
6138,150,4,5,93475200,445120000,"[102,18,0,0]"
6139,150,4,6,96180160,453680000,"[102,18,0,0]"
6140,150,4,7,98919360,462240000,"[102,18,0,0]"
6141,150,4,8,101692800,470800000,"[102,19,0,0]"
6142,150,5,1,87789200,434600000,"[102,18,0,0]"
6143,150,5,2,89544984,438946000,"[102,18,0,0]"
6144,150,5,3,91318152,443292000,"[102,18,0,0]"
6145,150,5,4,93108704,447638000,"[102,18,0,0]"
6146,150,5,5,94916640,451984000,"[102,18,0,0]"
6147,150,5,6,97663312,460676000,"[102,18,0,0]"
6148,150,5,7,100444752,469368000,"[102,18,0,0]"
6149,150,5,8,103260960,478060000,"[102,19,0,0]"
6150,150,6,1,0,0,[]
6151,151,1,1,89223400,441700000,"[102,18,0,0]"
6152,151,1,2,91007868,446117000,"[102,18,0,0]"
6153,151,1,3,92810004,450534000,"[102,18,0,0]"
6154,151,1,4,94629808,454951000,"[102,18,0,0]"
6155,151,1,5,96467280,459368000,"[102,18,0,0]"
6156,151,1,6,99258824,468202000,"[102,18,0,0]"
6157,151,1,7,102085704,477036000,"[102,18,0,0]"
6158,151,1,8,104947920,485870000,"[102,19,0,0]"
6159,151,2,1,90657600,448800000,"[102,18,0,0]"
6160,151,2,2,92470752,453288000,"[102,18,0,0]"
6161,151,2,3,94301856,457776000,"[102,18,0,0]"
6162,151,2,4,96150912,462264000,"[102,18,0,0]"
6163,151,2,5,98017920,466752000,"[102,18,0,0]"
6164,151,2,6,100854336,475728000,"[102,18,0,0]"
6165,151,2,7,103726656,484704000,"[102,18,0,0]"
6166,151,2,8,106634880,493680000,"[102,19,0,0]"
6167,151,3,1,92091800,455900000,"[102,18,0,0]"
6168,151,3,2,93933636,460459000,"[102,18,0,0]"
6169,151,3,3,95793708,465018000,"[102,18,0,0]"
6170,151,3,4,97672016,469577000,"[102,18,0,0]"
6171,151,3,5,99568560,474136000,"[102,18,0,0]"
6172,151,3,6,102449848,483254000,"[102,18,0,0]"
6173,151,3,7,105367608,492372000,"[102,18,0,0]"
6174,151,3,8,108321840,501490000,"[102,19,0,0]"
6175,151,4,1,93526000,463000000,"[102,18,0,0]"
6176,151,4,2,95396520,467630000,"[102,18,0,0]"
6177,151,4,3,97285560,472260000,"[102,18,0,0]"
6178,151,4,4,99193120,476890000,"[102,18,0,0]"
6179,151,4,5,101119200,481520000,"[102,18,0,0]"
6180,151,4,6,104045360,490780000,"[102,18,0,0]"
6181,151,4,7,107008560,500040000,"[102,18,0,0]"
6182,151,4,8,110008800,509300000,"[102,19,0,0]"
6183,151,5,1,94960200,470100000,"[102,18,0,0]"
6184,151,5,2,96859404,474801000,"[102,18,0,0]"
6185,151,5,3,98777412,479502000,"[102,18,0,0]"
6186,151,5,4,100714224,484203000,"[102,18,0,0]"
6187,151,5,5,102669840,488904000,"[102,18,0,0]"
6188,151,5,6,105640872,498306000,"[102,18,0,0]"
6189,151,5,7,108649512,507708000,"[102,18,0,0]"
6190,151,5,8,111695760,517110000,"[102,19,0,0]"
6191,151,6,1,0,0,[]
6192,152,1,1,96495400,477700000,"[102,18,0,0]"
6193,152,1,2,98425308,482477000,"[102,18,0,0]"
6194,152,1,3,100374324,487254000,"[102,18,0,0]"
6195,152,1,4,102342448,492031000,"[102,18,0,0]"
6196,152,1,5,104329680,496808000,"[102,18,0,0]"
6197,152,1,6,107348744,506362000,"[102,18,0,0]"
6198,152,1,7,110406024,515916000,"[102,18,0,0]"
6199,152,1,8,113501520,525470000,"[102,19,0,0]"
6200,152,2,1,98030600,485300000,"[102,18,0,0]"
6201,152,2,2,99991212,490153000,"[102,18,0,0]"
6202,152,2,3,101971236,495006000,"[102,18,0,0]"
6203,152,2,4,103970672,499859000,"[102,18,0,0]"
6204,152,2,5,105989520,504712000,"[102,18,0,0]"
6205,152,2,6,109056616,514418000,"[102,18,0,0]"
6206,152,2,7,112162536,524124000,"[102,18,0,0]"
6207,152,2,8,115307280,533830000,"[102,19,0,0]"
6208,152,3,1,99565800,492900000,"[102,18,0,0]"
6209,152,3,2,101557116,497829000,"[102,18,0,0]"
6210,152,3,3,103568148,502758000,"[102,18,0,0]"
6211,152,3,4,105598896,507687000,"[102,18,0,0]"
6212,152,3,5,107649360,512616000,"[102,18,0,0]"
6213,152,3,6,110764488,522474000,"[102,18,0,0]"
6214,152,3,7,113919048,532332000,"[102,18,0,0]"
6215,152,3,8,117113040,542190000,"[102,19,0,0]"
6216,152,4,1,101101000,500500000,"[102,18,0,0]"
6217,152,4,2,103123020,505505000,"[102,18,0,0]"
6218,152,4,3,105165060,510510000,"[102,18,0,0]"
6219,152,4,4,107227120,515515000,"[102,18,0,0]"
6220,152,4,5,109309200,520520000,"[102,18,0,0]"
6221,152,4,6,112472360,530530000,"[102,18,0,0]"
6222,152,4,7,115675560,540540000,"[102,18,0,0]"
6223,152,4,8,118918800,550550000,"[102,19,0,0]"
6224,152,5,1,102636200,508100000,"[102,18,0,0]"
6225,152,5,2,104688924,513181000,"[102,18,0,0]"
6226,152,5,3,106761972,518262000,"[102,18,0,0]"
6227,152,5,4,108855344,523343000,"[102,18,0,0]"
6228,152,5,5,110969040,528424000,"[102,18,0,0]"
6229,152,5,6,114180232,538586000,"[102,18,0,0]"
6230,152,5,7,117432072,548748000,"[102,18,0,0]"
6231,152,5,8,120724560,558910000,"[102,19,0,0]"
6232,152,6,1,0,0,[]
6233,153,1,1,104272400,516200000,"[102,18,0,0]"
6234,153,1,2,106357848,521362000,"[102,18,0,0]"
6235,153,1,3,108463944,526524000,"[102,18,0,0]"
6236,153,1,4,110590688,531686000,"[102,18,0,0]"
6237,153,1,5,112738080,536848000,"[102,18,0,0]"
6238,153,1,6,116000464,547172000,"[102,18,0,0]"
6239,153,1,7,119304144,557496000,"[102,18,0,0]"
6240,153,1,8,122649120,567820000,"[102,19,0,0]"
6241,153,2,1,105908600,524300000,"[102,18,0,0]"
6242,153,2,2,108026772,529543000,"[102,18,0,0]"
6243,153,2,3,110165916,534786000,"[102,18,0,0]"
6244,153,2,4,112326032,540029000,"[102,18,0,0]"
6245,153,2,5,114507120,545272000,"[102,18,0,0]"
6246,153,2,6,117820696,555758000,"[102,18,0,0]"
6247,153,2,7,121176216,566244000,"[102,18,0,0]"
6248,153,2,8,124573680,576730000,"[102,19,0,0]"
6249,153,3,1,107544800,532400000,"[102,18,0,0]"
6250,153,3,2,109695696,537724000,"[102,18,0,0]"
6251,153,3,3,111867888,543048000,"[102,18,0,0]"
6252,153,3,4,114061376,548372000,"[102,18,0,0]"
6253,153,3,5,116276160,553696000,"[102,18,0,0]"
6254,153,3,6,119640928,564344000,"[102,18,0,0]"
6255,153,3,7,123048288,574992000,"[102,18,0,0]"
6256,153,3,8,126498240,585640000,"[102,19,0,0]"
6257,153,4,1,109181000,540500000,"[102,18,0,0]"
6258,153,4,2,111364620,545905000,"[102,18,0,0]"
6259,153,4,3,113569860,551310000,"[102,18,0,0]"
6260,153,4,4,115796720,556715000,"[102,18,0,0]"
6261,153,4,5,118045200,562120000,"[102,18,0,0]"
6262,153,4,6,121461160,572930000,"[102,18,0,0]"
6263,153,4,7,124920360,583740000,"[102,18,0,0]"
6264,153,4,8,128422800,594550000,"[102,19,0,0]"
6265,153,5,1,110817200,548600000,"[102,18,0,0]"
6266,153,5,2,113033544,554086000,"[102,18,0,0]"
6267,153,5,3,115271832,559572000,"[102,18,0,0]"
6268,153,5,4,117532064,565058000,"[102,18,0,0]"
6269,153,5,5,119814240,570544000,"[102,18,0,0]"
6270,153,5,6,123281392,581516000,"[102,18,0,0]"
6271,153,5,7,126792432,592488000,"[102,18,0,0]"
6272,153,5,8,130347360,603460000,"[102,19,0,0]"
6273,153,6,1,0,0,[]
6274,154,1,1,112554400,557200000,"[102,18,0,0]"
6275,154,1,2,114805488,562772000,"[102,18,0,0]"
6276,154,1,3,117078864,568344000,"[102,18,0,0]"
6277,154,1,4,119374528,573916000,"[102,18,0,0]"
6278,154,1,5,121692480,579488000,"[102,18,0,0]"
6279,154,1,6,125213984,590632000,"[102,18,0,0]"
6280,154,1,7,128780064,601776000,"[102,18,0,0]"
6281,154,1,8,132390720,612920000,"[102,19,0,0]"
6282,154,2,1,114291600,565800000,"[102,18,0,0]"
6283,154,2,2,116577432,571458000,"[102,18,0,0]"
6284,154,2,3,118885896,577116000,"[102,18,0,0]"
6285,154,2,4,121216992,582774000,"[102,18,0,0]"
6286,154,2,5,123570720,588432000,"[102,18,0,0]"
6287,154,2,6,127146576,599748000,"[102,18,0,0]"
6288,154,2,7,130767696,611064000,"[102,18,0,0]"
6289,154,2,8,134434080,622380000,"[102,19,0,0]"
6290,154,3,1,116028800,574400000,"[102,18,0,0]"
6291,154,3,2,118349376,580144000,"[102,18,0,0]"
6292,154,3,3,120692928,585888000,"[102,18,0,0]"
6293,154,3,4,123059456,591632000,"[102,18,0,0]"
6294,154,3,5,125448960,597376000,"[102,18,0,0]"
6295,154,3,6,129079168,608864000,"[102,18,0,0]"
6296,154,3,7,132755328,620352000,"[102,18,0,0]"
6297,154,3,8,136477440,631840000,"[102,19,0,0]"
6298,154,4,1,117766000,583000000,"[102,18,0,0]"
6299,154,4,2,120121320,588830000,"[102,18,0,0]"
6300,154,4,3,122499960,594660000,"[102,18,0,0]"
6301,154,4,4,124901920,600490000,"[102,18,0,0]"
6302,154,4,5,127327200,606320000,"[102,18,0,0]"
6303,154,4,6,131011760,617980000,"[102,18,0,0]"
6304,154,4,7,134742960,629640000,"[102,18,0,0]"
6305,154,4,8,138520800,641300000,"[102,19,0,0]"
6306,154,5,1,119503200,591600000,"[102,18,0,0]"
6307,154,5,2,121893264,597516000,"[102,18,0,0]"
6308,154,5,3,124306992,603432000,"[102,18,0,0]"
6309,154,5,4,126744384,609348000,"[102,18,0,0]"
6310,154,5,5,129205440,615264000,"[102,18,0,0]"
6311,154,5,6,132944352,627096000,"[102,18,0,0]"
6312,154,5,7,136730592,638928000,"[102,18,0,0]"
6313,154,5,8,140564160,650760000,"[102,19,0,0]"
6314,154,6,1,0,0,[]
6315,155,1,1,121341400,600700000,"[102,18,0,0]"
6316,155,1,2,123768228,606707000,"[102,18,0,0]"
6317,155,1,3,126219084,612714000,"[102,18,0,0]"
6318,155,1,4,128693968,618721000,"[102,18,0,0]"
6319,155,1,5,131192880,624728000,"[102,18,0,0]"
6320,155,1,6,134989304,636742000,"[102,18,0,0]"
6321,155,1,7,138833784,648756000,"[102,18,0,0]"
6322,155,1,8,142726320,660770000,"[102,19,0,0]"
6323,155,2,1,123179600,609800000,"[102,18,0,0]"
6324,155,2,2,125643192,615898000,"[102,18,0,0]"
6325,155,2,3,128131176,621996000,"[102,18,0,0]"
6326,155,2,4,130643552,628094000,"[102,18,0,0]"
6327,155,2,5,133180320,634192000,"[102,18,0,0]"
6328,155,2,6,137034256,646388000,"[102,18,0,0]"
6329,155,2,7,140936976,658584000,"[102,18,0,0]"
6330,155,2,8,144888480,670780000,"[102,19,0,0]"
6331,155,3,1,125017800,618900000,"[102,18,0,0]"
6332,155,3,2,127518156,625089000,"[102,18,0,0]"
6333,155,3,3,130043268,631278000,"[102,18,0,0]"
6334,155,3,4,132593136,637467000,"[102,18,0,0]"
6335,155,3,5,135167760,643656000,"[102,18,0,0]"
6336,155,3,6,139079208,656034000,"[102,18,0,0]"
6337,155,3,7,143040168,668412000,"[102,18,0,0]"
6338,155,3,8,147050640,680790000,"[102,19,0,0]"
6339,155,4,1,126856000,628000000,"[102,18,0,0]"
6340,155,4,2,129393120,634280000,"[102,18,0,0]"
6341,155,4,3,131955360,640560000,"[102,18,0,0]"
6342,155,4,4,134542720,646840000,"[102,18,0,0]"
6343,155,4,5,137155200,653120000,"[102,18,0,0]"
6344,155,4,6,141124160,665680000,"[102,18,0,0]"
6345,155,4,7,145143360,678240000,"[102,18,0,0]"
6346,155,4,8,149212800,690800000,"[102,19,0,0]"
6347,155,5,1,128694200,637100000,"[102,18,0,0]"
6348,155,5,2,131268084,643471000,"[102,18,0,0]"
6349,155,5,3,133867452,649842000,"[102,18,0,0]"
6350,155,5,4,136492304,656213000,"[102,18,0,0]"
6351,155,5,5,139142640,662584000,"[102,18,0,0]"
6352,155,5,6,143169112,675326000,"[102,18,0,0]"
6353,155,5,7,147246552,688068000,"[102,18,0,0]"
6354,155,5,8,151374960,700810000,"[102,19,0,0]"
6355,155,6,1,0,0,[]
6356,156,1,1,130633400,646700000,"[102,18,0,0]"
6357,156,1,2,133246068,653167000,"[102,18,0,0]"
6358,156,1,3,135884604,659634000,"[102,18,0,0]"
6359,156,1,4,138549008,666101000,"[102,18,0,0]"
6360,156,1,5,141239280,672568000,"[102,18,0,0]"
6361,156,1,6,145326424,685502000,"[102,18,0,0]"
6362,156,1,7,149465304,698436000,"[102,18,0,0]"
6363,156,1,8,153655920,711370000,"[102,19,0,0]"
6364,156,2,1,132572600,656300000,"[102,18,0,0]"
6365,156,2,2,135224052,662863000,"[102,18,0,0]"
6366,156,2,3,137901756,669426000,"[102,18,0,0]"
6367,156,2,4,140605712,675989000,"[102,18,0,0]"
6368,156,2,5,143335920,682552000,"[102,18,0,0]"
6369,156,2,6,147483736,695678000,"[102,18,0,0]"
6370,156,2,7,151684056,708804000,"[102,18,0,0]"
6371,156,2,8,155936880,721930000,"[102,19,0,0]"
6372,156,3,1,134511800,665900000,"[102,18,0,0]"
6373,156,3,2,137202036,672559000,"[102,18,0,0]"
6374,156,3,3,139918908,679218000,"[102,18,0,0]"
6375,156,3,4,142662416,685877000,"[102,18,0,0]"
6376,156,3,5,145432560,692536000,"[102,18,0,0]"
6377,156,3,6,149641048,705854000,"[102,18,0,0]"
6378,156,3,7,153902808,719172000,"[102,18,0,0]"
6379,156,3,8,158217840,732490000,"[102,19,0,0]"
6380,156,4,1,136451000,675500000,"[102,18,0,0]"
6381,156,4,2,139180020,682255000,"[102,18,0,0]"
6382,156,4,3,141936060,689010000,"[102,18,0,0]"
6383,156,4,4,144719120,695765000,"[102,18,0,0]"
6384,156,4,5,147529200,702520000,"[102,18,0,0]"
6385,156,4,6,151798360,716030000,"[102,18,0,0]"
6386,156,4,7,156121560,729540000,"[102,18,0,0]"
6387,156,4,8,160498800,743050000,"[102,19,0,0]"
6388,156,5,1,138390200,685100000,"[102,18,0,0]"
6389,156,5,2,141158004,691951000,"[102,18,0,0]"
6390,156,5,3,143953212,698802000,"[102,18,0,0]"
6391,156,5,4,146775824,705653000,"[102,18,0,0]"
6392,156,5,5,149625840,712504000,"[102,18,0,0]"
6393,156,5,6,153955672,726206000,"[102,18,0,0]"
6394,156,5,7,158340312,739908000,"[102,18,0,0]"
6395,156,5,8,162779760,753610000,"[102,19,0,0]"
6396,156,6,1,0,0,[]
6397,157,1,1,140430400,695200000,"[102,18,0,0]"
6398,157,1,2,143239008,702152000,"[102,18,0,0]"
6399,157,1,3,146075424,709104000,"[102,18,0,0]"
6400,157,1,4,148939648,716056000,"[102,18,0,0]"
6401,157,1,5,151831680,723008000,"[102,18,0,0]"
6402,157,1,6,156225344,736912000,"[102,18,0,0]"
6403,157,1,7,160674624,750816000,"[102,18,0,0]"
6404,157,1,8,165179520,764720000,"[102,19,0,0]"
6405,157,2,1,142470600,705300000,"[102,18,0,0]"
6406,157,2,2,145320012,712353000,"[102,18,0,0]"
6407,157,2,3,148197636,719406000,"[102,18,0,0]"
6408,157,2,4,151103472,726459000,"[102,18,0,0]"
6409,157,2,5,154037520,733512000,"[102,18,0,0]"
6410,157,2,6,158495016,747618000,"[102,18,0,0]"
6411,157,2,7,163008936,761724000,"[102,18,0,0]"
6412,157,2,8,167579280,775830000,"[102,19,0,0]"
6413,157,3,1,144510800,715400000,"[102,18,0,0]"
6414,157,3,2,147401016,722554000,"[102,18,0,0]"
6415,157,3,3,150319848,729708000,"[102,18,0,0]"
6416,157,3,4,153267296,736862000,"[102,18,0,0]"
6417,157,3,5,156243360,744016000,"[102,18,0,0]"
6418,157,3,6,160764688,758324000,"[102,18,0,0]"
6419,157,3,7,165343248,772632000,"[102,18,0,0]"
6420,157,3,8,169979040,786940000,"[102,19,0,0]"
6421,157,4,1,146551000,725500000,"[102,18,0,0]"
6422,157,4,2,149482020,732755000,"[102,18,0,0]"
6423,157,4,3,152442060,740010000,"[102,18,0,0]"
6424,157,4,4,155431120,747265000,"[102,18,0,0]"
6425,157,4,5,158449200,754520000,"[102,18,0,0]"
